"","Site","Plot","Date","Colony","Rep","Tint","Year","Month","Day","meantemp","mintemp","maxtemp","range"
"275","East","B",2021-08-06,8,"R",82.625,2021,"08","06",30.1896333333333,29.352,31.37,2.018
"276","East","B",2021-08-06,6,"R",77.612,2021,"08","06",30.1896333333333,29.352,31.37,2.018
"277","East","B",2021-08-23,10,"R",74.725,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"278","East","B",2021-08-23,5,"R",59.963,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"279","East","B",2021-08-23,9,"L",80.507,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"280","East","B",2021-08-23,9,"R",89.289,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"281","East","B",2021-08-23,5,"L",61.975,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"282","East","B",2021-08-23,6,"L",79.37,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"283","East","B",2021-08-23,7,"L",75.405,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"284","East","B",2021-08-23,7,"R",66.817,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"285","East","B",2021-08-23,10,"L",95.588,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"286","East","B",2021-08-23,3,"L",82.726,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"287","East","B",2021-08-23,2,"L",95.549,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"288","East","B",2021-08-23,8,"L",63.322,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"289","East","B",2021-08-23,2,"R",125.151,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"290","East","B",2021-08-23,4,"L",65.947,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"291","East","B",2021-08-23,3,"R",73.371,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"292","East","B",2021-08-23,6,"R",83.597,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"293","East","B",2021-08-23,1,"R",86.819,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"294","East","B",2021-08-23,8,"R",79.124,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"295","East","B",2021-08-23,4,"R",100.28,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"296","East","B",2021-08-23,1,"L",66.293,2021,"08","23",30.3316388888889,29.252,32.086,2.834
"297","East","B",2021-09-09,5,"L",63.6,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"298","East","B",2021-09-09,9,"L",81.472,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"299","East","B",2021-09-09,7,"R",85.824,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"300","East","B",2021-09-09,9,"R",91.271,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"301","East","B",2021-09-09,7,"L",87.845,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"302","East","B",2021-09-09,5,"R",104.59,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"303","East","B",2021-09-09,8,"L",85.775,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"304","East","B",2021-09-09,10,"L",86.761,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"305","East","B",2021-09-09,10,"R",104.093,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"306","East","B",2021-09-09,6,"L",99.19,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"307","East","B",2021-09-09,6,"R",86.683,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"308","East","B",2021-09-09,2,"L",95.168,2021,"09","09",30.0660694444444,28.953,31.778,2.825
"309","East","B",2021-09-09,3,"L",101.599,2021,"09","09",30.0660694444444,28.953,31.778,2.825
