"","Site","Plot","Date","Colony","Verified","RED","REDsd","GRN","GRNsd","FSC","FSCsd","SSC","SSCsd","Year","Month","Day","meantemp","mintemp","maxtemp","range"
"109","Luminao","34",2022-09-01,3,"Yes",4.0262507867111,0.283972872250872,1.91356247969173,0.490434441847211,2.85681769818788,0.496525354494047,3.33514723974172,0.500986113057669,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"110","Luminao","34",2022-09-01,12,"Yes",3.96216411460488,0.290187921183021,1.7834408880844,0.453500421189437,2.78314199710385,0.491116893500175,3.39310466756309,0.415098712036072,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"114","West","A",2021-09-30,5,"Yes",3.77645258783918,0.315633958180988,1.93621911982571,0.497150154635712,2.8652745214894,0.463534968636713,3.19282380174292,0.464022077351158,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"115","West","A",2021-09-30,1,"Yes",3.9343689969213,0.281358785041139,1.94302555320377,0.48257093815455,2.83840493015201,0.448505066849466,3.31064169886473,0.452358650044093,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"116","West","A",2021-09-30,3,"Yes",3.92220466476926,0.249364564421604,1.95515314250864,0.44844005460022,2.88314496218744,0.442919439709721,3.30506702703802,0.467409876180348,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"117","West","A",2021-09-30,9,"Yes",3.95042569657919,0.280762544042022,2.06538001921275,0.495706808540702,2.89807960777882,0.459827613049962,3.51831141541706,0.57112042683413,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"118","West","A",2021-09-30,2,"Yes",3.84446482667653,0.309161280556187,1.94101856311637,0.408388197923625,2.8831116836785,0.43074573938231,3.36370042973373,0.509488346897005,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"119","West","A",2021-09-30,4,"Yes",3.96123491131105,0.273479284400873,2.03559361953728,0.454072943389661,2.94248447917738,0.47059858637107,3.52276200411311,0.468476660121124,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"120","West","A",2021-09-30,10,"Yes",3.81447712389912,0.306114494248921,1.90827586248999,0.458081892776425,2.80253463650921,0.452473502153802,3.28894630604484,0.464525232987799,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"121","West","A",2021-09-30,6,"Yes",3.81380230124414,0.275526110415596,1.92484627840098,0.45173785621139,2.86831033918009,0.438842539805142,3.31871083336733,0.434521058317346,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"122","West","A",2021-09-30,8,"Yes",3.87546365247461,0.327141961235427,1.92795634320294,0.510610877314315,2.8053149809812,0.465356168605607,3.39574459606657,0.476592448443547,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"123","West","A",2021-09-30,7,"Yes",3.88058446081247,0.309505830839471,1.94997009971276,0.497496655607199,2.83536511899877,0.466120972167761,3.389091990357,0.476966406833004,2021,"09","30",29.8405916955017,29.652,30.154,0.501999999999999
"124","West","A",2022-03-11,5,"Yes",3.87701775147059,0.291229560032532,1.89115190777311,0.439745734729745,2.81301249579832,0.483813330564769,3.28270624201681,0.389469672789179,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"125","West","A",2022-03-11,3,"Yes",3.890356342723,0.27998802228743,1.83245340008165,0.445821840896121,2.85547810063278,0.484360879880585,3.2808442453562,0.381087190581168,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"126","West","A",2022-03-11,7,"Yes",3.8999642109375,0.276759948409946,1.86313298087993,0.425399316583495,2.84154493071546,0.484210997500101,3.28477127055921,0.369166549237026,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"127","West","A",2022-03-11,2,"Yes",4.04471425,0.0483222516291735,2.51821625,0.393878073783977,3.1923947,0.402922959335261,3.90797125,0.442171718243856,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"128","West","A",2022-03-11,4,"Yes",3.91723345806862,0.247517922200535,2.02497742460822,0.407722520094756,2.93296146802202,0.489538442011813,3.39512039008895,0.429954685911425,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
