FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
11.098375,32.073967,1.896499,1.470943,3.287266,23.905144,3.288558,39211.847656,1.045259,1.506153,0.277953,0.167596,0.516835,1.378491,0.517005,4.593417,29920.000000,,0
48.063152,202.478287,3.379778,1.458608,4.977154,59.756691,4.965901,99998.000000,1.681812,2.306378,0.528888,0.163939,0.696981,1.776386,0.695998,4.999991,30579.000000,,0
55.602894,147.356461,3.012813,1.107062,3.817669,27.096813,1.641987,99998.000000,1.745097,2.168369,0.478972,0.044172,0.581798,1.432918,0.215370,4.999991,30605.000000,,0
27.016636,61.384903,3.429117,2.386814,2.969640,11.110711,1.673890,16598.216797,1.431631,1.788062,0.535182,0.377819,0.472704,1.045742,0.223727,4.220061,31642.000000,,0
33.449314,44.294823,2.069189,1.310589,8.973680,72.264336,10.629930,47561.824219,1.524387,1.646353,0.315800,0.117467,0.952971,1.858924,1.026530,4.677258,31808.000000,,0
11.008947,83.883858,2.318972,1.097811,2.867877,12.692669,3.014644,99998.000000,1.041746,1.923678,0.365295,0.040528,0.457561,1.103553,0.479236,4.999991,32259.000000,,0
19.942539,33.113186,1.936588,0.940540,1.939672,15.131907,1.707939,99998.000000,1.299780,1.520001,0.287037,0.000000,0.287728,1.179894,0.232472,4.999991,33604.000000,,0
45.731846,74.318108,2.726025,2.337474,3.987274,25.249653,3.103909,37297.070312,1.660219,1.871095,0.435530,0.368747,0.600676,1.402255,0.491909,4.571675,34057.000000,,0
40.329136,138.330353,3.015897,2.793867,3.324270,20.216991,2.945702,99998.000000,1.605619,2.140918,0.479416,0.446206,0.521696,1.305717,0.469189,4.999991,34680.000000,,0
19.794519,98.975677,0.737014,1.754647,2.738360,30.202137,2.385933,43084.105469,1.296545,1.995528,0.000000,0.244190,0.437491,1.480038,0.377658,4.634317,35324.000000,,0
332.901947,53.724895,1.319840,1.174904,4.089037,44.109798,2.961931,38528.332031,2.522316,1.730176,0.120521,0.070003,0.611621,1.644535,0.471575,4.585780,36381.000000,,0
363.514221,41.488621,2.109277,1.455525,4.354239,43.937111,3.566887,23778.910156,2.560521,1.617929,0.324134,0.163020,0.638912,1.642831,0.552289,4.376192,37931.000000,,0
102.546646,226.223068,3.392113,2.226459,3.848506,59.642590,2.773391,99998.000000,2.010921,2.354537,0.530470,0.347615,0.585292,1.775556,0.443011,4.999991,38336.000000,,0
53.962345,11.092208,1.729977,1.699140,2.300469,19.988794,2.248825,56030.183594,1.732091,1.045018,0.238040,0.230229,0.361816,1.300787,0.351956,4.748422,38645.000000,,0
96.206482,189.230545,6.926077,3.931767,6.392591,51.828396,7.666295,76423.421875,1.983204,2.276991,0.840487,0.594588,0.805677,1.714568,0.884586,4.883226,38874.000000,,0
13.778145,53.755733,1.733061,2.109277,2.473158,15.091818,1.504012,11320.000977,1.139191,1.730425,0.238814,0.324134,0.393252,1.178742,0.177251,4.053846,40222.000000,,0
24.170343,84.664047,2.044519,1.366096,4.200052,27.571709,3.467351,36555.152344,1.383283,1.927699,0.310591,0.135481,0.623255,1.440464,0.539998,4.562949,41113.000000,,0
337.219177,346.766418,1.930420,1.874913,9.898802,60.984016,9.309408,25448.904297,2.527912,2.540037,0.285652,0.272981,0.995583,1.785216,0.968922,4.405669,42018.000000,,0
195.999344,204.806503,7.798775,3.509295,12.381211,110.564369,11.055906,14445.027344,2.292255,2.311344,0.892026,0.545220,1.092763,2.043615,1.043594,4.159719,42635.000000,,0
2216.434082,1654.638672,6.821230,3.941018,5.230021,56.290565,4.048120,14467.277344,3.345655,3.218703,0.833863,0.595608,0.718503,1.750436,0.607253,4.160387,42781.000000,,0
10.379865,18.958826,1.560372,1.026885,0.477980,4.323402,0.225269,99998.000000,1.016192,1.277811,0.193228,0.011522,0.000000,0.635826,0.000000,4.999991,43019.000000,,0
821.230469,392.155975,3.746742,1.430855,4.641027,36.758167,3.811974,8400.442383,2.914465,2.593459,0.573654,0.155596,0.666614,1.565354,0.581150,3.924302,43896.000000,,0
663.824097,1267.506104,5.627823,2.849375,13.124393,109.719421,13.551358,33154.960938,2.822053,3.102950,0.750340,0.454750,1.118079,2.040283,1.131983,4.520548,44097.000000,,0
98.229416,46.835823,2.914133,1.807071,3.034399,35.962563,2.816037,29350.378906,1.992242,1.670578,0.464509,0.256975,0.482073,1.555851,0.449638,4.467614,44215.000000,,0
16.140289,6.278492,1.544953,1.248914,0.518068,38.062588,0.308045,0.000000,1.207911,0.797855,0.188915,0.096533,0.000000,1.580498,0.000000,0.000000,45606.000000,,0
3051.226807,3107.020996,166.632904,78.425644,90.976463,834.317871,89.556900,20663.175781,3.484474,3.492344,2.221761,1.894458,1.958929,2.921332,1.952099,4.315197,45634.000000,,0
12.859191,76.307114,1.433939,0.462561,3.074487,21.006428,4.415230,78747.281250,1.109214,1.882565,0.156531,0.000000,0.487773,1.322352,0.644953,4.896235,46158.000000,,0
151.615097,144.941895,7.672342,5.723419,7.148107,65.162483,6.324507,27025.046875,2.180743,2.161194,0.884928,0.757656,0.854191,1.813998,0.801027,4.431767,46288.000000,,0
52.007256,29.699488,2.294302,1.273584,4.582436,42.305813,6.480991,77125.875000,1.716064,1.472749,0.360651,0.105028,0.661096,1.626400,0.811641,4.887200,46572.000000,,0
17.697577,42.762207,2.553336,2.362144,1.430855,18.662786,0.822821,36189.812500,1.247914,1.631060,0.407108,0.373306,0.155596,1.270977,0.000000,4.558586,46666.000000,,0
22.301600,151.430069,4.058200,2.460824,6.173645,56.774715,6.928781,45727.667969,1.348336,2.180212,0.608333,0.391080,0.790542,1.754155,0.840657,4.660179,48031.000000,,0
23.405577,105.655060,1.911918,1.733061,6.216817,51.334999,4.264636,99998.000000,1.369319,2.023890,0.281469,0.238814,0.793568,1.710414,0.629882,4.999991,48386.000000,,0
16.855717,86.209000,0.675339,0.388551,5.516809,30.485842,3.562982,99998.000000,1.226747,1.935553,0.000000,0.000000,0.741688,1.484098,0.551814,4.999991,48404.000000,,0
321.563019,844.417114,26.902536,13.179899,47.748611,421.633423,49.547771,24974.513672,2.507266,2.926557,1.429793,1.119912,1.678961,2.624935,1.695024,4.397497,48819.000000,,0
40.742355,22.696318,1.930420,2.029100,7.629169,93.619225,3.730238,99998.000000,1.610046,1.355955,0.285652,0.307303,0.882477,1.971365,0.571737,4.999991,48886.000000,,0
20.562370,17.962778,1.609712,1.091644,5.840601,38.941452,3.596062,99998.000000,1.313073,1.254374,0.206748,0.038081,0.766458,1.590412,0.555827,4.999991,48911.000000,,0
11.391331,39.404015,1.264333,1.785485,3.182418,25.780056,4.340390,99998.000000,1.056574,1.595541,0.101861,0.251756,0.502757,1.411284,0.637529,4.999991,49394.000000,,0
66.485405,198.290573,3.971855,3.176251,7.074097,67.345772,10.191261,79766.656250,1.822726,2.297302,0.598993,0.501915,0.849671,1.828310,1.008228,4.901822,49467.000000,,0
43.092167,85.138947,1.412352,1.005299,4.425165,43.480717,2.028814,99998.000000,1.634398,1.930128,0.149943,0.002295,0.645930,1.638297,0.307242,4.999991,49546.000000,,0
36.955524,94.226723,1.415436,1.378431,3.311935,33.477066,1.923211,99998.000000,1.567679,1.974174,0.150890,0.139385,0.520082,1.524747,0.284027,4.999991,49570.000000,,0
23.612188,104.520241,1.116313,1.464776,2.781532,24.916609,1.994603,34737.886719,1.373136,2.019200,0.047786,0.165771,0.444284,1.396489,0.299856,4.540803,49837.000000,,0
429.262604,198.376907,1.779317,1.874913,2.513247,22.970770,2.503980,32559.455078,2.632723,2.297491,0.250253,0.272981,0.400235,1.361176,0.398631,4.512677,51414.000000,,0
451.638214,793.800598,28.296387,14.123524,25.002954,229.960571,26.080336,25734.875000,2.654791,2.899711,1.451731,1.149943,1.397991,2.361653,1.416313,4.410522,52168.000000,,0
197.050903,210.048859,8.640636,5.976286,5.825182,60.635555,5.342751,17761.832031,2.294578,2.322320,0.936546,0.776431,0.765310,1.782727,0.727765,4.249488,53225.000000,,0
47.619095,28.444407,1.511032,0.903535,4.101373,51.557030,2.142336,99998.000000,1.677781,1.453997,0.179274,0.000000,0.612929,1.712288,0.330888,4.999991,54726.000000,,0
82.718208,34.562546,3.500043,2.164785,5.889941,49.965820,2.587373,99998.000000,1.917601,1.538606,0.544073,0.335415,0.770111,1.698673,0.412859,4.999991,54750.000000,,0
1041.045532,338.242981,1.945839,1.239663,5.859104,58.057549,5.118180,15236.889648,3.017470,2.529229,0.289107,0.093304,0.767831,1.763859,0.709116,4.182896,55028.000000,,0
108.652451,154.859192,5.563065,2.016765,7.681593,61.736450,6.765217,13917.326172,2.036040,2.189937,0.745314,0.304655,0.885451,1.790542,0.830282,4.143556,55375.000000,,0
48.383862,166.225861,4.354239,3.194753,6.630038,62.673908,6.904075,29198.650391,1.684700,2.220699,0.638912,0.504437,0.821516,1.797087,0.839105,4.465363,56757.000000,,0
11.360494,24.201181,2.050686,1.134816,2.636597,8.986014,1.866277,28478.582031,1.055397,1.383837,0.311899,0.054925,0.421044,0.953567,0.270976,4.454518,57081.000000,,0
