FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
56.009949,292.973694,6.885989,4.085954,9.278970,112.445450,9.893330,34501.328125,1.748265,2.466829,0.837966,0.611293,0.967500,2.050942,0.995342,4.537836,40550.000000,,0
10.564889,18.372915,1.307505,0.314541,1.400017,22.104239,1.768041,64501.667969,1.023865,1.264178,0.116443,0.000000,0.146133,1.344476,0.247492,4.809571,40629.000000,,0
10.999696,14.114272,0.752432,1.023801,1.976677,17.139420,1.741145,59006.863281,1.041381,1.149658,0.000000,0.010216,0.295936,1.233996,0.240835,4.770903,40645.000000,,0
59.010426,92747.648438,1.612795,0.518068,4.452919,72.523369,2.859959,99998.000000,1.770929,4.967303,0.207579,0.000000,0.648645,1.860478,0.456360,4.999991,41978.000000,,0
56.111710,93995.835938,0.709260,1.153318,4.927814,44.402756,2.601748,99998.000000,1.749053,4.973109,0.000000,0.061949,0.692654,1.647410,0.415265,4.999991,42001.000000,,0
11.002780,12.590905,2.648932,1.233495,0.570492,9.164871,0.901173,99998.000000,1.041502,1.100057,0.423071,0.091138,0.000000,0.962126,0.000000,4.999991,42414.000000,,0
17.756168,90.486145,2.963473,1.939672,4.039698,41.556465,4.468795,42976.984375,1.249349,1.956582,0.471801,0.287728,0.606349,1.618639,0.650190,4.633236,42769.000000,,0
14.293129,31.830351,4.409747,2.753779,1.359929,11.712040,0.272433,0.000000,1.155127,1.502841,0.644414,0.439929,0.133516,1.068633,0.000000,0.000000,43005.000000,,0
76.131340,181.533539,3.105325,1.844076,4.036614,44.899235,2.608952,24463.287109,1.881563,2.258957,0.492107,0.265779,0.606017,1.652239,0.416466,4.388515,43181.000000,,0
14.419562,301.404633,2.997394,1.998263,2.710606,20.873827,1.845270,14813.448242,1.158952,2.479150,0.476744,0.300653,0.433066,1.319602,0.266060,4.170656,44015.000000,,0
542.297058,854.359070,1.477111,1.572707,3.484625,21.768112,2.377363,14205.292969,2.734237,2.931640,0.169413,0.196648,0.542156,1.337821,0.376096,4.152450,45176.000000,,0
268.535065,83.310287,3.500043,2.497828,8.264420,86.184334,9.085582,36627.761719,2.429001,1.920699,0.544073,0.397563,0.917212,1.935428,0.958353,4.563810,45291.000000,,0
63.731628,102.170433,6.515940,4.613273,2.713690,33.452396,3.398150,99998.000000,1.804355,2.009325,0.813977,0.664009,0.433560,1.524427,0.531243,4.999991,45506.000000,,0
18.591862,9.115532,1.267417,0.755516,1.575791,11.829222,0.692301,99998.000000,1.269323,0.959782,0.102919,0.000000,0.197498,1.072956,0.000000,4.999991,45672.000000,,0
27.244831,52.950878,2.226459,2.719858,1.856411,19.267200,2.034798,99998.000000,1.435284,1.723873,0.347615,0.434546,0.268674,1.284819,0.308521,4.999991,46017.000000,,0
29.458956,55.735493,5.874522,2.877128,1.961258,17.568060,1.360365,25641.271484,1.469217,1.746132,0.768973,0.458959,0.292535,1.244724,0.133655,4.408939,46278.000000,,0
29.076572,61.366402,3.167000,2.436154,1.745396,18.783052,0.391207,23751.318359,1.463543,1.787931,0.500648,0.386705,0.241894,1.273766,0.000000,4.375688,46536.000000,,0
14.339385,4.113708,0.999131,0.740097,1.609712,3.052901,1.065810,99998.000000,1.156530,0.614233,0.000000,0.000000,0.206748,0.484713,0.027680,4.999991,47906.000000,,0
33.529491,9.877215,1.865662,1.421604,1.202658,6.876738,0.554345,99998.000000,1.525427,0.994635,0.270833,0.152779,0.080142,0.837382,0.000000,4.999991,48848.000000,,0
15.579048,23.448750,0.468728,0.000000,0.228197,1.831741,0.241956,99998.000000,1.192541,1.370120,0.000000,0.000000,0.000000,0.262864,0.000000,4.999991,48971.000000,,0
123.960129,226.657883,12.945536,7.058678,5.859104,51.689629,6.717320,99998.000000,2.093282,2.355371,1.112120,0.848723,0.767831,1.713403,0.827196,4.999991,49302.000000,,0
701.507385,239.020584,1.927337,2.590341,2.272716,23.889725,1.692750,59098.164062,2.846032,2.378435,0.284958,0.413357,0.356545,1.378211,0.228593,4.771574,50154.000000,,0
16.504169,120.481674,2.904882,1.992095,4.804465,44.819057,5.286321,43962.613281,1.217594,2.080921,0.463128,0.299310,0.681645,1.651463,0.723154,4.643084,50527.000000,,0
35.857716,115.819061,6.987752,4.218554,2.602675,20.284834,2.494851,35421.429688,1.554583,2.063780,0.844337,0.625164,0.415420,1.307171,0.397045,4.549266,50588.000000,,0
26.180943,10325.353516,2.957305,1.474027,4.193885,49.931896,3.218885,99998.000000,1.417985,4.013905,0.470896,0.168505,0.622617,1.698378,0.507706,4.999991,51074.000000,,0
22.175165,10488.079102,1.979760,0.949792,3.971855,21.623177,1.863746,99998.000000,1.345867,4.020696,0.296613,0.000000,0.598993,1.334919,0.270387,4.999991,51097.000000,,0
18.348246,81.540222,3.669649,2.087691,3.922516,31.065584,5.730062,99998.000000,1.263595,1.911372,0.564625,0.319666,0.593565,1.492280,0.758159,4.999991,51763.000000,,0
21.058851,80.565758,4.850721,2.016765,3.478457,27.713560,2.635104,15309.821289,1.323435,1.906150,0.685806,0.304655,0.541387,1.442692,0.420798,4.184970,52410.000000,,0
14.641592,9.491748,0.000000,0.397802,0.835693,4.782879,0.185299,99998.000000,1.165588,0.977346,0.000000,0.000000,0.000000,0.679689,0.000000,4.999991,52457.000000,,0
24.713083,113.996567,1.557288,0.000000,3.274930,43.431377,2.162929,99998.000000,1.392927,2.056892,0.192369,0.000000,0.515202,1.637804,0.335042,4.999991,52524.000000,,0
18.221813,94.454918,0.770935,0.360797,0.909703,17.697577,0.307538,99998.000000,1.260592,1.975225,0.000000,0.000000,0.000000,1.247914,0.000000,4.999991,52547.000000,,0
134.950577,47.461823,2.183287,1.387682,4.144545,40.230457,3.810677,40764.148438,2.130175,1.676344,0.339111,0.142290,0.617477,1.604555,0.581002,4.610279,53648.000000,,0
23.334652,85.860535,1.594293,1.788568,2.682853,17.099331,1.765421,33603.578125,1.368001,1.933794,0.202568,0.252506,0.428597,1.232979,0.246848,4.526385,53878.000000,,0
37.751129,37.226894,2.383730,1.051555,3.176251,42.130039,2.674713,25153.953125,1.576930,1.570857,0.377257,0.021832,0.501915,1.624592,0.427277,4.400606,54014.000000,,0
38.250694,132.724121,2.032184,1.554204,4.378909,42.099201,7.108744,82784.570312,1.582639,2.122950,0.307963,0.191508,0.641366,1.624274,0.851793,4.917949,54273.000000,,0
52.731934,60.780491,2.917217,1.452441,5.393459,49.275063,6.084833,51170.152344,1.722074,1.783764,0.464969,0.162098,0.731867,1.692627,0.784249,4.709017,54495.000000,,0
