Year,Month,Day,Site,Plot,Date,meantemp,mintemp,maxtemp,range
2021,08,15,West,WB,2021-08-15,29.6571076388889,29.452,29.953,0.500999999999998
2021,08,16,East,EA,2021-08-16,29.7221979166667,29.452,30.054,0.601999999999997
2021,08,16,East,EB,2021-08-16,29.7712777777778,29.552,30.054,0.501999999999999
2021,08,16,Luminao,34,2021-08-16,29.8504375,29.414,30.343,0.928999999999998
2021,08,16,West,WA,2021-08-16,29.7026493055556,29.552,29.953,0.401
2021,08,16,West,WB,2021-08-16,29.6772048611111,29.552,29.953,0.401
2021,08,17,East,EA,2021-08-17,29.3874166666667,29.152,29.652,0.5
2021,08,17,East,EB,2021-08-17,29.4120694444444,29.152,29.752,0.599999999999998
2021,08,17,Luminao,34,2021-08-17,29.3623125,28.965,29.74,0.774999999999999
2021,08,17,West,WA,2021-08-17,29.4433194444444,29.252,29.552,0.300000000000001
2021,08,17,West,WB,2021-08-17,29.4127638888889,29.252,29.552,0.300000000000001
2021,08,18,East,EA,2021-08-18,29.3030416666667,29.152,29.752,0.599999999999998
2021,08,18,East,EB,2021-08-18,29.3322083333333,29.152,29.752,0.599999999999998
2021,08,18,Luminao,34,2021-08-18,29.2758645833333,29.04,29.89,0.850000000000001
2021,08,18,West,WA,2021-08-18,29.4291701388889,29.252,30.054,0.802
2021,08,18,West,WB,2021-08-18,29.3930347222222,29.252,29.953,0.701000000000001
2021,08,19,East,EA,2021-08-19,29.9785381944444,29.053,32.807,3.754
2021,08,19,East,EB,2021-08-19,30.07246875,29.152,32.911,3.759
2021,08,19,Luminao,34,2021-08-19,30.1197291666667,28.99,32.768,3.778
2021,08,19,West,WA,2021-08-19,29.9961354166667,29.252,33.639,4.387
2021,08,19,West,WB,2021-08-19,29.9751284722222,29.152,33.639,4.487
2021,08,20,East,EA,2021-08-20,29.9241423611111,29.053,31.676,2.623
2021,08,20,East,EB,2021-08-20,29.994125,29.053,31.778,2.725
2021,08,20,Luminao,34,2021-08-20,29.9402604166667,28.941,31.714,2.773
2021,08,20,West,WA,2021-08-20,30.0074548611111,29.252,32.6,3.348
2021,08,20,West,WB,2021-08-20,29.9924826388889,29.252,32.807,3.555
2021,08,21,East,EA,2021-08-21,29.9336493055556,29.252,31.574,2.322
2021,08,21,East,EB,2021-08-21,29.9892569444444,29.252,31.574,2.322
2021,08,21,Luminao,34,2021-08-21,30.05003125,29.115,32.304,3.189
2021,08,21,West,WA,2021-08-21,30.0242673611111,29.352,32.394,3.042
2021,08,21,West,WB,2021-08-21,29.9270069444444,29.352,31.778,2.426
2021,08,22,East,EA,2021-08-22,29.9827916666667,29.252,31.676,2.424
2021,08,22,East,EB,2021-08-22,30.0543020833333,29.252,31.778,2.526
2021,08,22,Luminao,34,2021-08-22,30.16971875,29.265,32.639,3.374
2021,08,22,West,WA,2021-08-22,29.9984756944444,29.452,32.291,2.839
2021,08,22,West,WB,2021-08-22,29.9079305555556,29.452,31.88,2.428
2021,08,23,East,EA,2021-08-23,30.2877395833333,29.252,31.983,2.731
2021,08,23,East,EB,2021-08-23,30.3316388888889,29.252,32.086,2.834
2021,08,23,Luminao,34,2021-08-23,30.3237604166667,29.265,32.433,3.168
2021,08,23,West,WA,2021-08-23,30.2399618055556,29.452,32.6,3.148
2021,08,23,West,WB,2021-08-23,30.1896180555556,29.452,32.188,2.736
2021,08,24,East,EA,2021-08-24,29.5482986111111,29.152,29.853,0.701000000000001
2021,08,24,East,EB,2021-08-24,29.6008263888889,29.152,29.953,0.800999999999998
2021,08,24,Luminao,34,2021-08-24,29.6541875,29.265,30.369,1.104
2021,08,24,West,WA,2021-08-24,29.5626006944444,28.953,29.953,1
2021,08,24,West,WB,2021-08-24,29.5281701388889,28.853,29.853,1
2021,08,25,East,EA,2021-08-25,29.7542951388889,29.152,30.659,1.507
2021,08,25,East,EB,2021-08-25,29.8084861111111,29.152,30.862,1.71
2021,08,25,Luminao,34,2021-08-25,29.6835208333333,28.99,30.95,1.96
2021,08,25,West,WA,2021-08-25,29.7874375,29.352,31.472,2.12
2021,08,25,West,WB,2021-08-25,29.7344722222222,29.352,30.963,1.611
2021,08,26,East,EA,2021-08-26,29.5498090277778,28.953,30.76,1.807
2021,08,26,East,EB,2021-08-26,29.5905798611111,29.053,30.862,1.809
2021,08,26,Luminao,34,2021-08-26,29.5714166666667,29.04,30.773,1.733
2021,08,26,West,WA,2021-08-26,29.5481805555556,28.953,30.154,1.201
2021,08,26,West,WB,2021-08-26,29.5103506944444,28.853,30.154,1.301
2021,08,27,East,EA,2021-08-27,29.4789513888889,28.853,30.356,1.503
2021,08,27,East,EB,2021-08-27,29.5374652777778,28.853,30.356,1.503
2021,08,27,Luminao,34,2021-08-27,29.5091354166667,28.891,30.268,1.377
2021,08,27,West,WA,2021-08-27,29.433625,29.152,29.853,0.701000000000001
2021,08,27,West,WB,2021-08-27,29.4134791666667,29.152,29.853,0.701000000000001
2021,08,28,East,EA,2021-08-28,29.7864930555556,28.754,31.268,2.514
2021,08,28,East,EB,2021-08-28,29.8432256944444,28.754,31.37,2.616
2021,08,28,Luminao,34,2021-08-28,29.7042291666667,28.543,31.433,2.89
2021,08,28,West,WA,2021-08-28,29.510125,29.152,30.356,1.204
2021,08,28,West,WB,2021-08-28,29.5051284722222,29.053,30.457,1.404
2021,08,29,East,EA,2021-08-29,29.5783715277778,28.655,30.76,2.105
2021,08,29,East,EB,2021-08-29,29.6325243055556,28.655,30.862,2.207
2021,08,29,Luminao,34,2021-08-29,29.4608125,28.493,30.874,2.381
2021,08,29,West,WA,2021-08-29,29.4955763888889,29.152,30.054,0.901999999999997
2021,08,29,West,WB,2021-08-29,29.4800590277778,29.053,30.154,1.101
2021,08,30,East,EA,2021-08-30,29.5271770833333,28.754,30.356,1.602
2021,08,30,East,EB,2021-08-30,29.5808506944444,28.754,30.457,1.703
2021,08,30,Luminao,34,2021-08-30,29.5705625,28.816,30.52,1.704
2021,08,30,West,WA,2021-08-30,29.51334375,29.152,30.154,1.002
2021,08,30,West,WB,2021-08-30,29.4911284722222,29.152,30.154,1.002
2021,08,31,East,EA,2021-08-31,29.0922326388889,28.655,29.452,0.797000000000001
2021,08,31,East,EB,2021-08-31,29.1313263888889,28.655,29.552,0.896999999999998
2021,08,31,Luminao,34,2021-08-31,29.1476979166667,28.742,29.59,0.847999999999999
2021,08,31,West,WA,2021-08-31,29.3148472222222,29.152,29.452,0.300000000000001
2021,08,31,West,WB,2021-08-31,29.2818958333333,29.053,29.452,0.399000000000001
2021,09,01,East,EA,2021-09-01,29.5202986111111,28.754,30.659,1.905
2021,09,01,East,EB,2021-09-01,29.5545208333333,28.754,30.659,1.905
2021,09,01,Luminao,34,2021-09-01,29.4568541666667,29.015,30.495,1.48
2021,09,01,West,WA,2021-09-01,29.5008229166667,29.252,30.054,0.802
2021,09,01,West,WB,2021-09-01,29.4779236111111,29.252,30.054,0.802
2021,09,02,East,EA,2021-09-02,30.1726944444444,28.953,32.086,3.133
2021,09,02,East,EB,2021-09-02,30.2257881944444,28.953,32.086,3.133
2021,09,02,Luminao,34,2021-09-02,30.0380416666667,29.115,31.919,2.804
2021,09,02,West,WA,2021-09-02,29.8705138888889,29.252,31.37,2.118
2021,09,02,West,WB,2021-09-02,29.8784618055556,29.252,31.37,2.118
2021,09,03,East,EA,2021-09-03,30.0641493055556,29.053,31.064,2.011
2021,09,03,East,EB,2021-09-03,30.1612256944444,29.053,31.268,2.215
2021,09,03,Luminao,34,2021-09-03,29.95659375,29.165,31.561,2.396
2021,09,03,West,WA,2021-09-03,29.8314027777778,29.352,31.676,2.324
2021,09,03,West,WB,2021-09-03,29.85603125,29.252,31.88,2.628
2021,09,04,East,EA,2021-09-04,29.4634131944444,28.953,29.953,1
2021,09,04,East,EB,2021-09-04,29.5302395833333,28.953,30.154,1.201
2021,09,04,Luminao,34,2021-09-04,29.4792916666667,29.04,30.52,1.48
2021,09,04,West,WA,2021-09-04,29.5198541666667,28.953,30.356,1.403
2021,09,04,West,WB,2021-09-04,29.5168194444444,28.853,30.356,1.503
2021,09,05,East,EA,2021-09-05,29.8763125,28.853,30.963,2.11
2021,09,05,East,EB,2021-09-05,29.9831006944444,28.853,31.166,2.313
2021,09,05,Luminao,34,2021-09-05,29.7535729166667,28.816,31.791,2.975
2021,09,05,West,WA,2021-09-05,29.9542916666667,29.152,33.326,4.174
2021,09,05,West,WB,2021-09-05,29.9766041666667,29.053,33.118,4.065
2021,09,06,East,EA,2021-09-06,29.9967673611111,29.053,31.166,2.113
2021,09,06,East,EB,2021-09-06,30.05028125,29.053,31.268,2.215
2021,09,06,Luminao,34,2021-09-06,29.90090625,29.14,31.331,2.191
2021,09,06,West,WA,2021-09-06,29.8595625,29.252,31.472,2.22
2021,09,06,West,WB,2021-09-06,29.8598819444444,29.252,31.574,2.322
2021,09,07,East,EA,2021-09-07,30.0344479166667,29.152,31.88,2.728
2021,09,07,East,EB,2021-09-07,30.1120173611111,29.152,32.188,3.036
2021,09,07,Luminao,34,2021-09-07,30.0957708333333,29.19,32.175,2.985
2021,09,07,West,WA,2021-09-07,29.9459652777778,29.352,32.188,2.836
2021,09,07,West,WB,2021-09-07,29.9948888888889,29.252,32.086,2.834
2021,09,08,East,EA,2021-09-08,29.1434166666667,28.853,29.452,0.599
2021,09,08,East,EB,2021-09-08,29.1721840277778,28.853,29.552,0.698999999999998
2021,09,08,Luminao,34,2021-09-08,29.1226979166667,28.766,29.515,0.749000000000002
2021,09,08,West,WA,2021-09-08,29.3631111111111,29.252,29.652,0.400000000000002
2021,09,08,West,WB,2021-09-08,29.3224861111111,29.152,29.552,0.399999999999999
2021,09,09,East,EA,2021-09-09,29.97040625,28.853,31.676,2.823
2021,09,09,East,EB,2021-09-09,30.0660694444444,28.953,31.778,2.825
2021,09,09,Luminao,34,2021-09-09,29.7658854166667,28.717,31.689,2.972
2021,09,09,West,WA,2021-09-09,29.7975798611111,29.152,31.676,2.524
2021,09,09,West,WB,2021-09-09,29.8009340277778,29.152,31.676,2.524
2021,09,10,East,EA,2021-09-10,29.6303402777778,29.053,30.659,1.606
2021,09,10,East,EB,2021-09-10,29.67928125,29.053,30.76,1.707
2021,09,10,Luminao,34,2021-09-10,29.7969479166667,28.841,31.357,2.516
2021,09,10,West,WA,2021-09-10,29.5340659722222,29.252,30.054,0.802
2021,09,10,West,WB,2021-09-10,29.5275,29.252,30.054,0.802
2021,09,11,East,EA,2021-09-11,29.5319236111111,29.053,30.154,1.101
2021,09,11,East,EB,2021-09-11,29.5879131944444,29.053,30.154,1.101
2021,09,11,Luminao,34,2021-09-11,29.7859791666667,28.99,30.748,1.758
2021,09,11,West,WA,2021-09-11,29.4964513888889,29.252,29.853,0.601000000000003
2021,09,11,West,WB,2021-09-11,29.4735347222222,29.152,29.853,0.701000000000001
2021,09,12,East,EA,2021-09-12,29.6570833333333,29.053,30.457,1.404
2021,09,12,East,EB,2021-09-12,29.7087256944444,29.053,30.659,1.606
2021,09,12,Luminao,34,2021-09-12,30.0565833333333,29.165,31.612,2.447
2021,09,12,West,WA,2021-09-12,29.6108541666667,29.252,29.953,0.701000000000001
2021,09,12,West,WB,2021-09-12,29.5840520833333,29.252,29.953,0.701000000000001
2021,09,13,East,EA,2021-09-13,29.6522847222222,29.053,30.255,1.202
2021,09,13,East,EB,2021-09-13,29.6882048611111,29.152,30.356,1.204
2021,09,13,Luminao,34,2021-09-13,29.8937708333333,29.09,30.773,1.683
2021,09,13,West,WA,2021-09-13,29.6453194444444,29.252,29.953,0.701000000000001
2021,09,13,West,WB,2021-09-13,29.6334791666667,29.252,29.953,0.701000000000001
2021,09,14,East,EA,2021-09-14,29.7325069444444,29.152,30.659,1.507
2021,09,14,East,EB,2021-09-14,29.7807152777778,29.152,30.76,1.608
2021,09,14,Luminao,34,2021-09-14,29.79453125,29.09,30.849,1.759
2021,09,14,West,WA,2021-09-14,29.6077916666667,29.252,29.953,0.701000000000001
2021,09,14,West,WB,2021-09-14,29.5963298611111,29.252,29.953,0.701000000000001
2021,09,15,East,EA,2021-09-15,29.7491527777778,29.053,31.37,2.317
2021,09,15,East,EB,2021-09-15,29.7967569444444,28.953,31.472,2.519
2021,09,15,Luminao,34,2021-09-15,30.0068020833333,28.941,31.586,2.645
2021,09,15,West,WA,2021-09-15,29.7386597222222,29.252,31.37,2.118
2021,09,15,West,WB,2021-09-15,29.7272916666667,29.252,31.472,2.22
2021,09,16,East,EA,2021-09-16,30.0858645833333,29.252,31.574,2.322
2021,09,16,East,EB,2021-09-16,30.1241284722222,29.252,31.676,2.424
2021,09,16,Luminao,34,2021-09-16,30.3572708333333,29.265,31.996,2.731
2021,09,16,West,WA,2021-09-16,30.0985347222222,29.452,31.268,1.816
2021,09,16,West,WB,2021-09-16,30.0264131944444,29.452,31.472,2.02
2021,09,17,East,EA,2021-09-17,29.9059166666667,29.352,31.472,2.12
2021,09,17,East,EB,2021-09-17,29.9422951388889,29.352,31.574,2.222
2021,09,17,Luminao,34,2021-09-17,30.3062395833333,29.29,32.355,3.065
2021,09,17,West,WA,2021-09-17,30.1427430555556,29.652,32.188,2.536
2021,09,17,West,WB,2021-09-17,30.0228090277778,29.652,31.778,2.126
2021,09,18,East,EA,2021-09-18,30.1024965277778,29.352,32.6,3.248
2021,09,18,East,EB,2021-09-18,30.1584236111111,29.352,32.704,3.352
2021,09,18,Luminao,34,2021-09-18,30.2964375,29.29,32.613,3.323
2021,09,18,West,WA,2021-09-18,30.0843680555556,29.552,32.086,2.534
2021,09,18,West,WB,2021-09-18,30.0840138888889,29.552,32.291,2.739
2021,09,19,East,EA,2021-09-19,29.82353125,29.552,30.862,1.31
2021,09,19,East,EB,2021-09-19,29.8723680555556,29.552,30.963,1.411
2021,09,19,Luminao,34,2021-09-19,30.0454270833333,29.389,30.925,1.536
2021,09,19,West,WA,2021-09-19,29.80153125,29.652,30.356,0.704000000000001
2021,09,19,West,WB,2021-09-19,29.78103125,29.652,30.356,0.704000000000001
2021,09,20,East,EA,2021-09-20,30.0454826388889,29.552,31.064,1.512
2021,09,20,East,EB,2021-09-20,30.1088611111111,29.552,31.268,1.716
2021,09,20,Luminao,34,2021-09-20,30.5312395833333,29.565,31.996,2.431
2021,09,20,West,WA,2021-09-20,30.1822083333333,29.853,31.064,1.211
2021,09,20,West,WB,2021-09-20,30.1639965277778,29.853,31.064,1.211
2021,09,21,East,EA,2021-09-21,30.2580277777778,29.752,31.676,1.924
2021,09,21,East,EB,2021-09-21,30.3213368055556,29.752,31.88,2.128
2021,09,21,Luminao,34,2021-09-21,30.5989791666667,29.74,32.407,2.667
2021,09,21,West,WA,2021-09-21,30.2201805555556,29.853,31.166,1.313
2021,09,21,West,WB,2021-09-21,30.1995625,29.853,31.166,1.313
2021,09,22,East,EA,2021-09-22,29.8630277777778,29.552,30.558,1.006
2021,09,22,East,EB,2021-09-22,29.9049618055556,29.552,30.76,1.208
2021,09,22,Luminao,34,2021-09-22,29.939625,29.54,31.052,1.512
2021,09,22,West,WA,2021-09-22,29.7864618055556,29.652,30.255,0.602999999999998
2021,09,22,West,WB,2021-09-22,29.7693958333333,29.652,30.255,0.602999999999998
2021,09,23,East,EA,2021-09-23,29.5819305555556,29.352,29.953,0.600999999999999
2021,09,23,East,EB,2021-09-23,29.6205034722222,29.452,30.054,0.601999999999997
2021,09,23,Luminao,34,2021-09-23,29.48003125,29.215,30.041,0.826000000000001
2021,09,23,West,WA,2021-09-23,29.6642048611111,29.452,29.853,0.401
2021,09,23,West,WB,2021-09-23,29.6374548611111,29.452,29.853,0.401
2021,09,24,East,EA,2021-09-24,29.3634583333333,29.152,29.552,0.399999999999999
2021,09,24,East,EB,2021-09-24,29.3877673611111,29.053,29.552,0.498999999999999
2021,09,24,Luminao,34,2021-09-24,29.1438333333333,28.667,29.515,0.847999999999999
2021,09,24,West,WA,2021-09-24,29.5054722222222,29.252,29.652,0.400000000000002
2021,09,24,West,WB,2021-09-24,29.4686666666667,29.252,29.652,0.400000000000002
2021,09,25,East,EA,2021-09-25,29.4494097222222,28.953,30.154,1.201
2021,09,25,East,EB,2021-09-25,29.4869895833333,28.953,30.255,1.302
2021,09,25,Luminao,34,2021-09-25,29.5068333333333,28.543,30.925,2.382
2021,09,25,West,WA,2021-09-25,29.5873159722222,29.252,30.054,0.802
2021,09,25,West,WB,2021-09-25,29.5643680555556,29.252,30.054,0.802
2021,09,26,East,EA,2021-09-26,29.6160833333333,29.152,30.255,1.103
2021,09,26,East,EB,2021-09-26,29.65759375,29.152,30.356,1.204
2021,09,26,Luminao,34,2021-09-26,29.8009375,29.065,30.9,1.835
2021,09,26,West,WA,2021-09-26,29.5925034722222,29.152,30.154,1.002
2021,09,26,West,WB,2021-09-26,29.5636770833333,29.152,30.054,0.901999999999997
2021,09,27,East,EA,2021-09-27,29.6236631944444,29.152,30.255,1.103
2021,09,27,East,EB,2021-09-27,29.6665069444444,29.152,30.356,1.204
2021,09,27,Luminao,34,2021-09-27,29.753875,29.14,30.646,1.506
2021,09,27,West,WA,2021-09-27,29.5588506944444,29.152,30.054,0.901999999999997
2021,09,27,West,WB,2021-09-27,29.5445659722222,29.152,30.054,0.901999999999997
2021,09,28,East,EA,2021-09-28,29.6640034722222,29.452,30.054,0.601999999999997
2021,09,28,East,EB,2021-09-28,29.6991944444444,29.452,30.054,0.601999999999997
2021,09,28,Luminao,34,2021-09-28,29.7798854166667,29.365,30.394,1.029
2021,09,28,West,WA,2021-09-28,29.6452673611111,29.352,29.953,0.600999999999999
2021,09,28,West,WB,2021-09-28,29.6278541666667,29.352,29.953,0.600999999999999
2021,09,29,East,EA,2021-09-29,29.79115625,29.552,30.054,0.501999999999999
2021,09,29,East,EB,2021-09-29,29.83784375,29.552,30.154,0.602
2021,09,29,Luminao,34,2021-09-29,29.9058125,29.54,30.444,0.904
2021,09,29,West,WA,2021-09-29,29.7632465277778,29.552,30.054,0.501999999999999
2021,09,29,West,WB,2021-09-29,29.7475381944444,29.552,30.054,0.501999999999999
2021,09,30,East,EA,2021-09-30,29.844375,29.652,30.255,0.602999999999998
2021,09,30,East,EB,2021-09-30,29.89675,29.652,30.356,0.704000000000001
2021,09,30,Luminao,34,2021-09-30,30.0342395833333,29.64,30.976,1.336
2021,09,30,West,WA,2021-09-30,29.8405916955017,29.652,30.154,0.501999999999999
2021,09,30,West,WB,2021-09-30,29.8220659722222,29.652,30.154,0.501999999999999
2021,10,01,East,EA,2021-10-01,29.7678745644599,29.552,30.255,0.702999999999999
2021,10,01,East,EB,2021-10-01,29.8200868055556,29.552,30.356,0.804000000000002
2021,10,01,Luminao,34,2021-10-01,29.877,29.54,30.925,1.385
2021,10,01,West,WA,2021-10-01,29.8094305555556,29.652,30.154,0.501999999999999
2021,10,01,West,WB,2021-10-01,29.7927222222222,29.652,30.154,0.501999999999999
2021,10,02,East,EA,2021-10-02,29.6392395833333,29.452,29.853,0.401
2021,10,02,East,EB,2021-10-02,29.6750277777778,29.452,29.953,0.500999999999998
2021,10,02,Luminao,34,2021-10-02,29.6525,29.464,30.041,0.577000000000002
2021,10,02,West,WA,2021-10-02,29.6547777777778,29.552,29.752,0.199999999999999
2021,10,02,West,WB,2021-10-02,29.6440138888889,29.552,29.752,0.199999999999999
2021,10,03,East,EA,2021-10-03,29.6292152777778,29.352,29.953,0.600999999999999
2021,10,03,East,EB,2021-10-03,29.6661041666667,29.452,30.054,0.601999999999997
2021,10,03,Luminao,34,2021-10-03,29.5823645833333,29.29,30.066,0.776
2021,10,03,West,WA,2021-10-03,29.6280416666667,29.452,29.752,0.299999999999997
2021,10,03,West,WB,2021-10-03,29.5964444444444,29.452,29.752,0.299999999999997
2021,10,04,East,EA,2021-10-04,29.6640972222222,29.452,30.356,0.904
2021,10,04,East,EB,2021-10-04,29.6986076388889,29.552,30.558,1.006
2021,10,04,Luminao,34,2021-10-04,29.65046875,29.29,30.646,1.356
2021,10,04,West,WA,2021-10-04,29.6267430555556,29.552,29.953,0.401
2021,10,04,West,WB,2021-10-04,29.6055555555556,29.452,29.953,0.500999999999998
2021,10,05,East,EA,2021-10-05,29.5009583333333,29.252,29.752,0.5
2021,10,05,East,EB,2021-10-05,29.5388715277778,29.352,29.853,0.501000000000001
2021,10,05,Luminao,34,2021-10-05,29.35740625,28.891,29.765,0.874000000000002
2021,10,05,West,WA,2021-10-05,29.5138055555556,29.452,29.652,0.199999999999999
2021,10,05,West,WB,2021-10-05,29.4933194444444,29.352,29.652,0.300000000000001
2021,10,06,East,EA,2021-10-06,29.543479020979,29.152,30.457,1.305
2021,10,06,East,EB,2021-10-06,29.5899479166667,29.152,30.659,1.507
2021,10,06,Luminao,34,2021-10-06,29.4978645833333,28.891,30.824,1.933
2021,10,06,West,WA,2021-10-06,29.5434409722222,29.352,30.054,0.701999999999998
2021,10,06,West,WB,2021-10-06,29.5236284722222,29.352,30.054,0.701999999999998
2021,10,07,East,EA,2021-10-07,29.3805888501742,29.053,29.552,0.498999999999999
2021,10,07,East,EB,2021-10-07,29.4134618055556,29.053,29.652,0.599
2021,10,07,Luminao,34,2021-10-07,29.3059479166667,28.99,29.64,0.650000000000002
2021,10,07,West,WA,2021-10-07,29.4895,29.352,29.652,0.300000000000001
2021,10,07,West,WB,2021-10-07,29.4700555555556,29.352,29.552,0.199999999999999
2021,10,08,East,EA,2021-10-08,29.5705798611111,28.953,30.659,1.706
2021,10,08,East,EB,2021-10-08,29.6169791666667,28.953,30.862,1.909
2021,10,08,Luminao,34,2021-10-08,29.6893020833333,28.816,31.281,2.465
2021,10,08,West,WA,2021-10-08,29.5876597222222,29.252,30.154,0.902000000000001
2021,10,08,West,WB,2021-10-08,29.5598645833333,29.252,30.154,0.902000000000001
2021,10,09,East,EA,2021-10-09,29.5957048611111,29.053,30.356,1.303
2021,10,09,East,EB,2021-10-09,29.64346875,29.053,30.457,1.404
2021,10,09,Luminao,34,2021-10-09,29.7538958333333,29.015,30.874,1.859
2021,10,09,West,WA,2021-10-09,29.5896944444444,29.252,29.953,0.701000000000001
2021,10,09,West,WB,2021-10-09,29.5681354166667,29.252,29.953,0.701000000000001
2021,10,10,East,EA,2021-10-10,29.3941643356643,29.053,30.054,1.001
2021,10,10,East,EB,2021-10-10,29.42796875,29.053,30.054,1.001
2021,10,10,Luminao,34,2021-10-10,29.5157604166667,28.791,30.394,1.603
2021,10,10,West,WA,2021-10-10,29.4330729166667,28.853,29.953,1.1
2021,10,10,West,WB,2021-10-10,29.4087708333333,28.754,29.953,1.199
2021,10,11,East,EA,2021-10-11,29.3671979166667,28.754,29.853,1.099
2021,10,11,East,EB,2021-10-11,29.3975069444444,28.754,29.853,1.099
2021,10,11,Luminao,34,2021-10-11,29.5460208333333,28.965,30.268,1.303
2021,10,11,West,WA,2021-10-11,29.4077048611111,28.853,29.853,1
2021,10,11,West,WB,2021-10-11,29.3896354166667,28.853,29.853,1
2021,10,12,East,EA,2021-10-12,29.4744965277778,28.953,30.054,1.101
2021,10,12,East,EB,2021-10-12,29.5023472222222,28.953,30.054,1.101
2021,10,12,Luminao,34,2021-10-12,29.4810208333333,29.015,30.066,1.051
2021,10,12,West,WA,2021-10-12,29.4402395833333,29.053,29.752,0.698999999999998
2021,10,12,West,WB,2021-10-12,29.4225555555556,29.053,29.752,0.698999999999998
2021,10,13,East,EA,2021-10-13,29.499212543554,28.953,29.953,1
2021,10,13,East,EB,2021-10-13,29.5390555555556,28.953,30.054,1.101
2021,10,13,Luminao,34,2021-10-13,29.657625,28.965,30.444,1.479
2021,10,13,West,WA,2021-10-13,29.5440729166667,29.152,29.853,0.701000000000001
2021,10,13,West,WB,2021-10-13,29.5190208333333,29.152,29.853,0.701000000000001
2021,10,14,East,EA,2021-10-14,29.623606271777,29.252,30.457,1.205
2021,10,14,East,EB,2021-10-14,29.6645625,29.252,30.558,1.306
2021,10,14,Luminao,34,2021-10-14,29.8100104166667,29.19,31.204,2.014
2021,10,14,West,WA,2021-10-14,29.6136840277778,29.352,30.054,0.701999999999998
2021,10,14,West,WB,2021-10-14,29.5969791666667,29.352,30.054,0.701999999999998
2021,10,15,East,EA,2021-10-15,29.6807256944444,29.252,30.76,1.508
2021,10,15,East,EB,2021-10-15,29.7352361111111,29.252,30.963,1.711
2021,10,15,Luminao,34,2021-10-15,29.9426666666667,28.941,31.663,2.722
2021,10,15,West,WA,2021-10-15,29.7023576388889,29.452,30.659,1.207
2021,10,15,West,WB,2021-10-15,29.6765729166667,29.452,30.558,1.106
2021,10,16,East,EA,2021-10-16,29.6357986111111,29.152,30.457,1.305
2021,10,16,East,EB,2021-10-16,29.6832395833333,29.152,30.558,1.406
2021,10,16,Luminao,34,2021-10-16,29.59596875,28.866,30.52,1.654
2021,10,16,West,WA,2021-10-16,29.6708958333333,29.452,30.356,0.904
2021,10,16,West,WB,2021-10-16,29.6413263888889,29.452,30.255,0.802999999999997
2021,10,17,East,EA,2021-10-17,29.830362369338,29.252,31.472,2.22
2021,10,17,East,EB,2021-10-17,29.8742256944444,29.252,31.574,2.322
2021,10,17,Luminao,34,2021-10-17,29.8888541666667,29.165,31.586,2.421
2021,10,17,West,WA,2021-10-17,29.7587118055556,29.352,30.76,1.408
2021,10,17,West,WB,2021-10-17,29.7364548611111,29.352,30.76,1.408
2021,10,18,East,EA,2021-10-18,30.0447735191638,29.352,31.166,1.814
2021,10,18,East,EB,2021-10-18,30.1023645833333,29.352,31.37,2.018
2021,10,18,Luminao,34,2021-10-18,30.271625,29.265,32.691,3.426
2021,10,18,West,WA,2021-10-18,29.9628020833333,29.452,31.064,1.612
2021,10,18,West,WB,2021-10-18,29.9237361111111,29.452,31.064,1.612
2021,10,19,East,EA,2021-10-19,29.9137944250871,29.352,31.268,1.916
2021,10,19,East,EB,2021-10-19,29.9770798611111,29.352,31.37,2.018
2021,10,19,Luminao,34,2021-10-19,29.8834791666667,28.941,31.382,2.441
2021,10,19,West,WA,2021-10-19,29.8158958333333,29.552,30.659,1.107
2021,10,19,West,WB,2021-10-19,29.7992152777778,29.552,30.558,1.006
2021,10,20,East,EA,2021-10-20,29.8158645833333,29.252,30.659,1.407
2021,10,20,East,EB,2021-10-20,29.86928125,29.252,30.862,1.61
2021,10,20,Luminao,34,2021-10-20,29.9703854166667,29.14,31.561,2.421
2021,10,20,West,WA,2021-10-20,29.8668611111111,29.352,30.558,1.206
2021,10,20,West,WB,2021-10-20,29.8483402777778,29.352,30.457,1.105
2021,10,21,East,EA,2021-10-21,29.7826923076923,29.552,30.255,0.702999999999999
2021,10,21,East,EB,2021-10-21,29.8320381944444,29.552,30.457,0.905000000000001
2021,10,21,Luminao,34,2021-10-21,29.9691979166667,29.365,30.849,1.484
2021,10,21,West,WA,2021-10-21,29.8242847222222,29.552,30.255,0.702999999999999
2021,10,21,West,WB,2021-10-21,29.7985173611111,29.552,30.255,0.702999999999999
2021,10,22,East,EA,2021-10-22,29.5739791666667,29.352,30.054,0.701999999999998
2021,10,22,East,EB,2021-10-22,29.61603125,29.352,30.154,0.802
2021,10,22,Luminao,34,2021-10-22,29.5814166666667,29.265,30.369,1.104
2021,10,22,West,WA,2021-10-22,29.6402638888889,29.552,29.853,0.301000000000002
2021,10,22,West,WB,2021-10-22,29.6096631944444,29.452,29.853,0.401
2021,10,23,East,EA,2021-10-23,29.5697222222222,29.152,30.154,1.002
2021,10,23,East,EB,2021-10-23,29.6035277777778,29.152,30.255,1.103
2021,10,23,Luminao,34,2021-10-23,29.50334375,29.09,30.318,1.228
2021,10,23,West,WA,2021-10-23,29.5430520833333,29.252,29.853,0.601000000000003
2021,10,23,West,WB,2021-10-23,29.5225243055556,29.152,29.853,0.701000000000001
2021,10,24,East,EA,2021-10-24,29.2722604166667,28.953,29.452,0.499000000000002
