FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
1858.640259,937.120422,52.698013,22.418781,86.452614,502.751190,93.613045,34989.011719,3.269195,2.971795,1.721794,1.350612,1.936778,2.701353,1.971336,4.543931,7779.000000,,0
14.320883,0.000000,0.672255,2.022933,0.000000,0.000000,2.672382,0.000000,1.155970,0.000000,0.000000,0.305981,0.000000,0.000000,0.426899,0.000000,7920.000000,,0
145.188583,14.157445,7.962214,2.781532,8.871917,42.654274,1.277296,0.000000,2.161932,1.150985,0.901034,0.444284,0.948017,1.629963,0.106291,0.000000,7969.000000,,0
3348.937256,11515.951172,1274.268677,336.442078,1245.639282,12406.769531,815.420532,30237.839844,3.524907,4.061300,3.105261,2.526910,3.095392,4.093659,2.911382,4.480551,8128.000000,,1
173.774841,236.004700,14.259208,3.842339,16.291391,61.545258,17.525105,40663.597656,2.239987,2.372921,1.154095,0.584596,1.211958,1.789195,1.243661,4.609206,8236.000000,,0
20.849157,41.821667,1.381515,0.807940,2.426902,0.000000,0.492643,99998.000000,1.319088,1.621401,0.140356,0.000000,0.385052,0.000000,0.000000,4.999991,8304.000000,,0
767.326721,1071.389526,59.195450,24.524975,131.194580,1060.161621,150.115936,37132.457031,2.884980,3.029947,1.772288,1.389609,2.117916,3.025372,2.176427,4.569754,8393.000000,,0
143.671387,144.966553,12.930117,6.469684,14.080351,133.427216,32.706398,99998.000000,2.157370,2.161268,1.111602,0.810883,1.148613,2.125244,1.514633,4.999991,8561.000000,,0
24.944363,13.247742,8.030056,3.256428,10.262683,117.274582,8.326238,99998.000000,1.396972,1.122142,0.904719,0.512742,1.011261,2.069204,0.920449,4.999991,8708.000000,,0
176.377518,75.563934,7.632253,2.954222,81.870178,293.192627,88.206329,44248.273438,2.246443,1.878315,0.882653,0.470443,1.913126,2.467153,1.945500,4.645896,8744.000000,,0
106.311890,0.000000,0.000000,1.363013,0.616748,5.544562,1.843484,0.000000,2.026582,0.000000,0.000000,0.134500,0.000000,0.743867,0.265639,0.000000,8775.000000,,0
395.042358,365.993530,31.426382,13.673298,102.645325,622.754883,108.141556,38531.632812,2.596644,2.563473,1.497294,1.135873,2.011339,2.794317,2.033993,4.585817,8877.000000,,0
749.974487,454.388916,32.872654,11.755212,85.160530,409.366333,55.710705,0.000000,2.875046,2.657428,1.516835,1.070230,1.930238,2.612112,1.745939,0.000000,8956.000000,,0
27.288004,0.000000,1.689889,0.444058,0.000000,11.866227,11.629025,0.000000,1.435972,0.000000,0.227858,0.000000,0.000000,1.074313,1.065543,0.000000,9033.000000,,0
329.269287,190.402359,19.988794,7.305377,14.425730,147.874527,8.004958,0.000000,2.517551,2.279672,1.300787,0.863643,1.159138,2.169893,0.903359,0.000000,9069.000000,,0
45.247700,0.000000,5.445883,1.248914,45.343296,64.955872,57.234482,64446.238281,1.655596,0.000000,0.736068,0.096533,1.656513,1.812618,1.757658,4.809197,9142.000000,,0
38.605324,0.000000,1.927337,1.285919,0.000000,0.000000,13.408285,0.000000,1.586647,0.000000,0.284958,0.109214,0.000000,0.000000,1.127373,0.000000,9174.000000,,0
574.198303,350.679688,41.223419,16.824879,66.004341,455.369537,81.000328,41908.589844,2.759062,2.544911,1.615144,1.225952,1.819572,2.658364,1.908487,4.622303,9298.000000,,0
918.861633,333.321320,27.429855,4.955568,37.911484,313.576141,27.190027,0.000000,2.963250,2.522863,1.438223,0.695093,1.578771,2.496343,1.434410,0.000000,9333.000000,,0
57.817017,0.000000,3.925599,0.160354,0.000000,0.000000,6.945128,99998.000000,1.762056,0.000000,0.593906,0.000000,0.000000,0.000000,0.841680,4.999991,9377.000000,,0
201.176956,103.598206,15.844250,7.302293,28.049688,227.502823,33.050179,99998.000000,2.303578,2.015352,1.199872,0.863459,1.447928,2.356987,1.519174,4.999991,9452.000000,,0
181.114151,457.879700,42.278057,18.980412,54.338562,488.362457,55.208469,99998.000000,2.257952,2.660751,1.626115,1.278306,1.735108,2.688742,1.742006,4.999991,9485.000000,,0
30.325487,7.450313,2.470075,1.982844,2.692104,36.110580,1.481423,99998.000000,1.481808,0.872175,0.392710,0.297289,0.430092,1.557634,0.170679,4.999991,9500.000000,,0
19.039003,0.000000,5.359538,1.776234,11.964907,82.582527,8.700522,99998.000000,1.279644,0.000000,0.729127,0.249500,1.077909,1.916888,0.939545,4.999991,9564.000000,,0
1363.734131,783.652039,27.587128,13.559199,94.766373,842.150574,102.294502,29407.193359,3.134730,2.894123,1.440706,1.132234,1.976654,2.925390,2.009852,4.468453,9588.000000,,0
17.315193,0.000000,3.145414,1.270500,7.326963,15.628388,3.217220,99998.000000,1.238427,0.000000,0.497678,0.103975,0.864924,1.193914,0.507481,4.999991,9635.000000,,0
